Date,equity,cash,is_month_start,rebalanced,rebalance_reason,spy_close,spy_shares,spy_weight,spy_signal_today,spy_pending_intent,spy_pending_reason,spy_pending_delta,spy_executed_intent,spy_exec_side,spy_exec_shares,spy_exec_price,tqqq_close,tqqq_shares,tqqq_weight,tqqq_signal_today,tqqq_pending_intent,tqqq_pending_reason,tqqq_pending_delta,tqqq_executed_intent,tqqq_exec_side,tqqq_exec_shares,tqqq_exec_price,gld_close,gld_shares,gld_weight,gld_signal_today,gld_pending_intent,gld_pending_reason,gld_pending_delta,gld_executed_intent,gld_exec_side,gld_exec_shares,gld_exec_price,tlt_close,tlt_shares,tlt_weight,tlt_signal_today,tlt_pending_intent,tlt_pending_reason,tlt_pending_delta,tlt_executed_intent,tlt_exec_side,tlt_exec_shares,tlt_exec_price
2004-11-18,10000000,10000000,False,False,,79.950699,0,0.0,hold,,,0.0,,,0,0.0,0.545865,0,0.0,hold,,,0.0,,,0,0.0,44.380001,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,2000000.0,,,0,0.0,44.324715,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,2000000.0,,,0,0.0
2004-11-19,9986679,6000063,False,False,,79.06192,0,0.0,hold,,,0.0,,,0,0.0,0.520316,0,0.0,hold,,,0.0,,,0,0.0,44.779999,44819,0.201,hold,,,0.0,ENTER_TO_TARGET,buy,44819,44.490002,43.971046,45021,0.1982,hold,,,0.0,ENTER_TO_TARGET,buy,45021,44.289894
2004-11-22,10004616,6000063,False,False,,79.43898,0,0.0,hold,,,0.0,,,0,0.0,0.535129,0,0.0,hold,,,0.0,,,0,0.0,44.950001,44819,0.2014,hold,,,0.0,,,0,0.0,44.200222,45021,0.1989,hold,,,0.0,,,0,0.0
2004-11-23,9998120,6000063,False,False,,79.56015,0,0.0,hold,,,0.0,,,0,0.0,0.532542,0,0.0,hold,,,0.0,,,0,0.0,44.75,44819,0.2006,hold,,,0.0,,,0,0.0,44.255039,45021,0.1993,hold,,,0.0,,,0,0.0
2004-11-24,10011565,6000063,False,False,,79.748672,0,0.0,hold,,,0.0,,,0,0.0,0.546352,0,0.0,hold,,,0.0,,,0,0.0,45.049999,44819,0.2017,hold,,,0.0,,,0,0.0,44.255039,45021,0.199,hold,,,0.0,,,0,0.0
2004-11-26,10009311,6000063,False,False,,79.688103,0,0.0,hold,,,0.0,,,0,0.0,0.541226,0,0.0,hold,,,0.0,,,0,0.0,45.290001,44819,0.2028,hold,,,0.0,,,0,0.0,43.96603,45021,0.1978,hold,,,0.0,,,0,0.0
2004-11-29,9993158,6000063,False,False,,79.324516,0,0.0,hold,,,0.0,,,0,0.0,0.54069,0,0.0,hold,,,0.0,,,0,0.0,45.400002,44819,0.2036,hold,,,0.0,,,0,0.0,43.497742,45021,0.196,hold,,,0.0,,,0,0.0
2004-11-30,9972310,6000063,False,False,,79.378365,0,0.0,hold,,,0.0,,,0,0.0,0.537256,0,0.0,hold,,,0.0,,,0,0.0,45.119999,44819,0.2028,hold,,,0.0,,,0,0.0,43.313416,45021,0.1955,hold,,,0.0,,,0,0.0
2004-12-01,9980922,6000063,True,False,,80.28064,0,0.0,hold,,,0.0,,,0,0.0,0.570084,0,0.0,hold,,,0.0,,,0,0.0,45.380001,44819,0.2038,hold,,,0.0,,,0,0.0,43.245876,45021,0.1951,hold,,,0.0,,,0,0.0
2004-12-02,9953767,6000063,False,False,,80.347961,0,0.0,hold,,,0.0,,,0,0.0,0.576368,0,0.0,hold,,,0.0,,,0,0.0,44.950001,44819,0.2024,hold,,,0.0,,,0,0.0,43.070782,45021,0.1948,hold,,,0.0,,,0,0.0
2004-12-03,10013077,6000063,False,False,,80.294106,0,0.0,hold,,,0.0,,,0,0.0,0.578815,0,0.0,hold,,,0.0,,,0,0.0,45.599998,44819,0.2041,hold,,,0.0,,,0,0.0,43.741085,45021,0.1967,hold,,,0.0,,,0,0.0
2004-12-06,10000562,6000063,False,False,,80.26712,0,0.0,hold,,,0.0,,,0,0.0,0.584728,0,0.0,hold,,,0.0,,,0,0.0,45.169998,44819,0.2024,hold,,,0.0,,,0,0.0,43.891178,45021,0.1976,hold,,,0.0,,,0,0.0
2004-12-07,10000352,6000063,False,False,,79.519768,0,0.0,hold,,,0.0,,,0,0.0,0.554525,0,0.0,hold,,,0.0,,,0,0.0,45.110001,44819,0.2022,hold,,,0.0,,,0,0.0,43.946243,45021,0.1978,hold,,,0.0,,,0,0.0
2004-12-08,9981905,6000063,False,False,,79.984398,0,0.0,hold,,,0.0,,,0,0.0,0.564055,0,0.0,hold,,,0.0,,,0,0.0,44.009998,44819,0.1976,hold,,,0.0,,,0,0.0,44.631554,45021,0.2013,hold,,,0.0,,,0,0.0
2004-12-09,9958308,6000063,False,False,,80.26712,0,0.0,hold,,,0.0,,,0,0.0,0.574117,0,0.0,hold,,,0.0,,,0,0.0,43.779999,44819,0.197,hold,,,0.0,,,0,0.0,44.336395,45021,0.2004,hold,,,0.0,,,0,0.0
2004-12-10,9948025,6000063,False,False,,80.347961,0,0.0,hold,,,0.0,,,0,0.0,0.568813,0,0.0,hold,,,0.0,,,0,0.0,43.439999,44819,0.1957,hold,,,0.0,,,0,0.0,44.446465,45021,0.2011,hold,,,0.0,,,0,0.0
2004-12-13,9973369,6000063,False,False,,81.048225,0,0.0,hold,,,0.0,,,0,0.0,0.583629,0,0.0,hold,,,0.0,,,0,0.0,43.91,44819,0.1973,hold,,,0.0,,,0,0.0,44.541508,45021,0.2011,hold,,,0.0,,,0,0.0
2004-12-14,9965116,6000063,False,False,,81.331032,0,0.0,hold,,,0.0,,,0,0.0,0.592178,0,0.0,hold,,,0.0,,,0,0.0,43.549999,44819,0.1959,hold,,,0.0,,,0,0.0,44.716579,45021,0.202,hold,,,0.0,,,0,0.0
2004-12-15,10003081,6000063,False,False,,81.391594,0,0.0,hold,,,0.0,,,0,0.0,0.585447,0,0.0,hold,,,0.0,,,0,0.0,43.990002,44819,0.1971,hold,,,0.0,,,0,0.0,45.121819,45021,0.2031,hold,,,0.0,,,0,0.0
2004-12-16,9959230,6000063,False,False,,81.344467,0,0.0,hold,,,0.0,,,0,0.0,0.568754,0,0.0,hold,,,0.0,,,0,0.0,43.68,44819,0.1966,hold,,,0.0,,,0,0.0,44.456432,45021,0.201,hold,,,0.0,,,0,0.0
2004-12-17,9979388,6000063,False,False,,80.801926,0,0.0,hold,,,0.0,,,0,0.0,0.564256,0,0.0,hold,,,0.0,,,0,0.0,44.189999,44819,0.1985,hold,,,0.0,,,0,0.0,44.396461,45021,0.2003,hold,,,0.0,,,0,0.0
2004-12-20,9989714,6000063,False,False,,80.822235,0,0.0,hold,,,0.0,,,0,0.0,0.552536,0,0.0,hold,,,0.0,,,0,0.0,44.34,44819,0.1989,hold,,,0.0,,,0,0.0,44.476486,45021,0.2004,hold,,,0.0,,,0,0.0
2004-12-21,9990416,6000063,False,False,,81.444603,0,0.0,hold,,,0.0,,,0,0.0,0.572696,0,0.0,hold,,,0.0,,,0,0.0,44.220001,44819,0.1984,hold,,,0.0,,,0,0.0,44.611542,45021,0.201,hold,,,0.0,,,0,0.0
2004-12-22,9974695,6000063,False,False,,81.640808,0,0.0,hold,,,0.0,,,0,0.0,0.574719,0,0.0,hold,,,0.0,,,0,0.0,44.02,44819,0.1978,hold,,,0.0,,,0,0.0,44.46146,45021,0.2007,hold,,,0.0,,,0,0.0
2004-12-23,9979369,6000063,False,False,,81.701645,0,0.0,hold,,,0.0,,,0,0.0,0.575877,0,0.0,hold,,,0.0,,,0,0.0,44.27,44819,0.1988,hold,,,0.0,,,0,0.0,44.316387,45021,0.1999,hold,,,0.0,,,0,0.0
2004-12-27,9973241,6000063,False,False,,81.532562,0,0.0,hold,,,0.0,,,0,0.0,0.568348,0,0.0,hold,,,0.0,,,0,0.0,44.48,44819,0.1999,hold,,,0.0,,,0,0.0,43.971218,45021,0.1985,hold,,,0.0,,,0,0.0
2004-12-28,9966734,6000063,False,False,,81.979034,0,0.0,hold,,,0.0,,,0,0.0,0.584572,0,0.0,hold,,,0.0,,,0,0.0,44.369999,44819,0.1995,hold,,,0.0,,,0,0.0,43.936192,45021,0.1985,hold,,,0.0,,,0,0.0
2004-12-29,9932886,6000063,False,False,,82.100807,0,0.0,hold,,,0.0,,,0,0.0,0.586621,0,0.0,hold,,,0.0,,,0,0.0,43.66,44819,0.197,hold,,,0.0,,,0,0.0,43.891178,45021,0.1989,hold,,,0.0,,,0,0.0
2004-12-30,9953793,6000063,False,False,,81.945221,0,0.0,hold,,,0.0,,,0,0.0,0.585156,0,0.0,hold,,,0.0,,,0,0.0,43.830002,44819,0.1974,hold,,,0.0,,,0,0.0,44.186337,45021,0.1999,hold,,,0.0,,,0,0.0
2004-12-31,9964997,6000063,False,False,,81.769348,0,0.0,hold,,,0.0,,,0,0.0,0.581939,0,0.0,hold,,,0.0,,,0,0.0,43.799999,44819,0.197,hold,,,0.0,,,0,0.0,44.465054,45021,0.2009,hold,,,0.0,,,0,0.0
2005-01-03,9934332,6000063,True,False,,81.38372,0,0.0,hold,,,0.0,,,0,0.0,0.563419,0,0.0,hold,,,0.0,,,0,0.0,43.02,44819,0.1941,hold,,,0.0,,,0,0.0,44.56044,45021,0.2019,hold,,,0.0,,,0,0.0
2005-01-04,9900758,6000063,False,False,,80.389275,0,0.0,hold,,,0.0,,,0,0.0,0.532462,0,0.0,hold,,,0.0,,,0,0.0,42.740002,44819,0.1935,hold,,,0.0,,,0,0.0,44.09343,45021,0.2005,hold,,,0.0,,,0,0.0
2005-01-05,9908245,6000063,False,False,,79.834511,0,0.0,hold,,,0.0,,,0,0.0,0.522438,0,0.0,hold,,,0.0,,,0,0.0,42.669998,44819,0.193,hold,,,0.0,,,0,0.0,44.329414,45021,0.2014,hold,,,0.0,,,0,0.0
2005-01-06,9886297,6000063,False,False,,80.240425,0,0.0,hold,,,0.0,,,0,0.0,0.514575,0,0.0,hold,,,0.0,,,0,0.0,42.150002,44819,0.1911,hold,,,0.0,,,0,0.0,44.359592,45021,0.202,hold,,,0.0,,,0,0.0
2005-01-07,9876925,6000063,False,False,,80.125412,0,0.0,hold,,,0.0,,,0,0.0,0.522493,0,0.0,hold,,,0.0,,,0,0.0,41.84,44819,0.1899,hold,,,0.0,,,0,0.0,44.460033,45021,0.2027,hold,,,0.0,,,0,0.0
2005-01-10,9885019,6000063,False,False,,80.504288,0,0.0,hold,,,0.0,,,0,0.0,0.521543,0,0.0,hold,,,0.0,,,0,0.0,41.950001,44819,0.1902,hold,,,0.0,,,0,0.0,44.530296,45021,0.2028,hold,,,0.0,,,0,0.0
2005-01-11,9908427,6000063,False,False,,79.949532,0,0.0,hold,,,0.0,,,0,0.0,0.510445,0,0.0,hold,,,0.0,,,0,0.0,42.209999,44819,0.1909,hold,,,0.0,,,0,0.0,44.791405,45021,0.2035,hold,,,0.0,,,0,0.0
2005-01-12,9928621,6000063,False,False,,80.213364,0,0.0,hold,,,0.0,,,0,0.0,0.523119,0,0.0,hold,,,0.0,,,0,0.0,42.599998,44819,0.1923,hold,,,0.0,,,0,0.0,44.8517,45021,0.2034,hold,,,0.0,,,0,0.0
2005-01-13,9948061,6000063,False,False,,79.570694,0,0.0,hold,,,0.0,,,0,0.0,0.502238,0,0.0,hold,,,0.0,,,0,0.0,42.599998,44819,0.1919,hold,,,0.0,,,0,0.0,45.283504,45021,0.2049,hold,,,0.0,,,0,0.0
2005-01-14,9935286,6000063,False,False,,79.990105,0,0.0,hold,,,0.0,,,0,0.0,0.516355,0,0.0,hold,,,0.0,,,0,0.0,42.32,44819,0.1909,hold,,,0.0,,,0,0.0,45.278484,45021,0.2052,hold,,,0.0,,,0,0.0
2005-01-18,9942070,6000063,False,False,,80.822235,0,0.0,hold,,,0.0,,,0,0.0,0.527911,0,0.0,hold,,,0.0,,,0,0.0,42.32,44819,0.1908,hold,,,0.0,,,0,0.0,45.429173,45021,0.2057,hold,,,0.0,,,0,0.0
2005-01-19,9945258,6000063,False,False,,79.976616,0,0.0,hold,,,0.0,,,0,0.0,0.501595,0,0.0,hold,,,0.0,,,0,0.0,42.259998,44819,0.1904,hold,,,0.0,,,0,0.0,45.559708,45021,0.2062,hold,,,0.0,,,0,0.0
2005-01-20,9948879,6000063,False,False,,79.489502,0,0.0,hold,,,0.0,,,0,0.0,0.472619,0,0.0,hold,,,0.0,,,0,0.0,42.25,44819,0.1903,hold,,,0.0,,,0,0.0,45.650097,45021,0.2066,hold,,,0.0,,,0,0.0
2005-01-21,9973103,6000063,False,False,,79.002426,0,0.0,hold,,,0.0,,,0,0.0,0.461107,0,0.0,hold,,,0.0,,,0,0.0,42.740002,44819,0.1921,hold,,,0.0,,,0,0.0,45.700344,45021,0.2063,hold,,,0.0,,,0,0.0
2005-01-24,9983261,6000063,False,False,,78.846825,0,0.0,hold,,,0.0,,,0,0.0,0.441572,0,0.0,hold,,,0.0,,,0,0.0,42.77,44819,0.192,hold,,,0.0,,,0,0.0,45.896122,45021,0.207,hold,,,0.0,,,0,0.0
2005-01-25,9940065,6000063,False,False,,79.070053,0,0.0,hold,,,0.0,,,0,0.0,0.447984,0,0.0,hold,,,0.0,,,0,0.0,42.240002,44819,0.1905,hold,,,0.0,,,0,0.0,45.464279,45021,0.2059,hold,,,0.0,,,0,0.0
2005-01-26,9964078,6000063,False,False,,79.306847,0,0.0,hold,,,0.0,,,0,0.0,0.463977,0,0.0,hold,,,0.0,,,0,0.0,42.689999,44819,0.192,hold,,,0.0,,,0,0.0,45.549667,45021,0.2058,hold,,,0.0,,,0,0.0
2005-01-27,9957096,6000063,False,False,,79.442154,0,0.0,hold,,,0.0,,,0,0.0,0.461982,0,0.0,hold,,,0.0,,,0,0.0,42.619999,44819,0.1918,hold,,,0.0,,,0,0.0,45.464279,45021,0.2056,hold,,,0.0,,,0,0.0
2005-01-28,9980807,6000063,False,False,,79.442154,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,2994242.0,,,0,0.0,0.455139,0,0.0,hold,,,0.0,,,0,0.0,42.689999,44819,0.1917,hold,INCREASE_TO_TARGET,rebalance 2005-01-28,82838.0,,,0,0.0,45.921246,45021,0.2071,hold,REDUCE_TO_TARGET,rebalance 2005-01-28,-71259.0,,,0,0.0
2005-01-31,9961239,2994284,False,True,daily,79.936005,37412,0.3002,hold,,,0.0,ENTER_TO_TARGET,buy,37412,79.793934,0.472772,0,0.0,hold,,,0.0,,,0,0.0,42.220001,46775,0.1983,hold,,,0.0,INCREASE_TO_TARGET,buy,1956,42.209999,46.051792,43463,0.2009,hold,,,0.0,REDUCE_TO_TARGET,sell,1558,45.723395
2005-02-01,9971432,2994284,True,False,,80.44339,37412,0.3018,hold,,,0.0,,,0,0.0,0.477189,0,0.0,hold,,,0.0,,,0,0.0,42.099998,46775,0.1975,hold,,,0.0,,,0,0.0,45.978722,43463,0.2004,hold,,,0.0,,,0,0.0
2005-02-02,9987949,2994284,False,False,,80.686897,37412,0.3022,hold,,,0.0,,,0,0.0,0.479344,0,0.0,hold,,,0.0,,,0,0.0,42.16,46775,0.1974,hold,,,0.0,,,0,0.0,46.084564,43463,0.2005,hold,,,0.0,,,0,0.0
2005-02-03,9956556,2994284,False,False,,80.477203,37412,0.3024,hold,,,0.0,,,0,0.0,0.462756,0,0.0,hold,,,0.0,,,0,0.0,41.68,46775,0.1958,hold,,,0.0,,,0,0.0,46.059353,43463,0.2011,hold,,,0.0,,,0,0.0
2005-02-04,10006700,2994284,False,False,,81.336395,37412,0.3041,hold,,,0.0,,,0,0.0,0.485048,0,0.0,hold,,,0.0,,,0,0.0,41.470001,46775,0.1938,hold,,,0.0,,,0,0.0,46.699501,43463,0.2028,hold,,,0.0,,,0,0.0
2005-02-07,10008412,2994284,False,False,,81.228142,37412,0.3036,hold,,,0.0,,,0,0.0,0.481828,0,0.0,hold,,,0.0,,,0,0.0,41.27,46775,0.1929,hold,,,0.0,,,0,0.0,47.047298,43463,0.2043,hold,,,0.0,,,0,0.0
2005-02-08,10023096,2994284,False,False,,81.322853,37412,0.3035,hold,,,0.0,,,0,0.0,0.484378,0,0.0,hold,,,0.0,,,0,0.0,41.259998,46775,0.1925,hold,,,0.0,,,0,0.0,47.314396,43463,0.2052,hold,,,0.0,,,0,0.0
2005-02-09,10008132,2994284,False,False,,80.713974,37412,0.3017,hold,,,0.0,,,0,0.0,0.459985,0,0.0,hold,,,0.0,,,0,0.0,41.310001,46775,0.1931,hold,,,0.0,,,0,0.0,47.440395,43463,0.206,hold,,,0.0,,,0,0.0
2005-02-10,10011775,2994284,False,False,,81.004883,37412,0.3027,hold,,,0.0,,,0,0.0,0.461343,0,0.0,hold,,,0.0,,,0,0.0,41.75,46775,0.1951,hold,,,0.0,,,0,0.0,46.800274,43463,0.2032,hold,,,0.0,,,0,0.0
2005-02-11,10051965,2994284,False,False,,81.701645,37412,0.3041,hold,,,0.0,,,0,0.0,0.481704,0,0.0,hold,,,0.0,,,0,0.0,42.080002,46775,0.1958,hold,,,0.0,,,0,0.0,46.770065,43463,0.2022,hold,,,0.0,,,0,0.0
2005-02-14,10078025,2994284,False,False,,81.640808,37412,0.3031,hold,,,0.0,,,0,0.0,0.488085,0,0.0,hold,,,0.0,,,0,0.0,42.549999,46775,0.1975,hold,,,0.0,,,0,0.0,46.916203,43463,0.2023,hold,,,0.0,,,0,0.0
2005-02-15,10080522,2994284,False,False,,81.945221,37412,0.3041,hold,,,0.0,,,0,0.0,0.497613,0,0.0,hold,,,0.0,,,0,0.0,42.580002,46775,0.1976,hold,,,0.0,,,0,0.0,46.679337,43463,0.2013,hold,,,0.0,,,0,0.0
2005-02-16,10072071,2994284,False,False,,81.999344,37412,0.3046,hold,,,0.0,,,0,0.0,0.491992,0,0.0,hold,,,0.0,,,0,0.0,42.52,46775,0.1975,hold,,,0.0,,,0,0.0,46.502884,43463,0.2007,hold,,,0.0,,,0,0.0
2005-02-17,10044387,2994284,False,False,,81.336395,37412,0.303,hold,,,0.0,,,0,0.0,0.472033,0,0.0,hold,,,0.0,,,0,0.0,42.73,46775,0.199,hold,,,0.0,,,0,0.0,46.210587,43463,0.2,hold,,,0.0,,,0,0.0
2005-02-18,10031406,2994284,False,False,,81.444603,37412,0.3037,hold,,,0.0,,,0,0.0,0.467367,0,0.0,hold,,,0.0,,,0,0.0,42.75,46775,0.1993,hold,,,0.0,,,0,0.0,45.797237,43463,0.1984,hold,,,0.0,,,0,0.0
2005-02-22,10015695,2994284,False,False,,80.233658,37412,0.2997,hold,,,0.0,,,0,0.0,0.449967,0,0.0,hold,,,0.0,,,0,0.0,43.57,46775,0.2035,hold,,,0.0,,,0,0.0,45.595646,43463,0.1979,hold,,,0.0,,,0,0.0
2005-02-23,10036763,2994284,False,False,,80.808685,37412,0.3012,hold,,,0.0,,,0,0.0,0.451669,0,0.0,hold,,,0.0,,,0,0.0,43.419998,46775,0.2024,hold,,,0.0,,,0,0.0,45.746834,43463,0.1981,hold,,,0.0,,,0,0.0
2005-02-24,10048168,2994284,False,False,,81.34314,37412,0.3029,hold,,,0.0,,,0,0.0,0.468784,0,0.0,hold,,,0.0,,,0,0.0,43.330002,46775,0.2017,hold,,,0.0,,,0,0.0,45.646049,43463,0.1974,hold,,,0.0,,,0,0.0
2005-02-25,10095876,2994284,False,False,,82.148178,37412,0.3044,hold,,,0.0,,,0,0.0,0.476547,0,0.0,hold,,,0.0,,,0,0.0,43.5,46775,0.2015,hold,,,0.0,,,0,0.0,45.867813,43463,0.1975,hold,,,0.0,,,0,0.0
2005-02-28,10055563,2994284,False,False,,81.606979,37412,0.3036,hold,,,0.0,,,0,0.0,0.461212,0,0.0,hold,,,0.0,,,0,0.0,43.529999,46775,0.2025,hold,,,0.0,,,0,0.0,45.373848,43463,0.1961,hold,,,0.0,,,0,0.0
2005-03-01,10055634,2994284,True,False,,82.012871,37412,0.3051,hold,,,0.0,,,0,0.0,0.476317,0,0.0,hold,,,0.0,,,0,0.0,43.220001,46775,0.201,hold,,,0.0,,,0,0.0,45.359726,43463,0.1961,hold,,,0.0,,,0,0.0
2005-03-02,10052881,2994284,False,False,,81.97226,37412,0.3051,hold,,,0.0,,,0,0.0,0.475417,0,0.0,hold,,,0.0,,,0,0.0,43.25,46775,0.2012,hold,,,0.0,,,0,0.0,45.299053,43463,0.1958,hold,,,0.0,,,0,0.0
2005-03-03,10039952,2994284,False,False,,82.006104,37412,0.3056,hold,,,0.0,,,0,0.0,0.463523,0,0.0,hold,,,0.0,,,0,0.0,42.970001,46775,0.2002,hold,,,0.0,,,0,0.0,45.273777,43463,0.196,hold,,,0.0,,,0,0.0
2005-03-04,10118662,2994284,False,False,,83.027611,37412,0.307,hold,,,0.0,,,0,0.0,0.471589,0,0.0,hold,,,0.0,,,0,0.0,43.380001,46775,0.2005,hold,,,0.0,,,0,0.0,45.764214,43463,0.1966,hold,,,0.0,,,0,0.0
2005-03-07,10132302,2994284,False,False,,83.06823,37412,0.3067,hold,,,0.0,,,0,0.0,0.491812,0,0.0,hold,,,0.0,,,0,0.0,43.470001,46775,0.2007,hold,,,0.0,,,0,0.0,45.946209,43463,0.1971,hold,,,0.0,,,0,0.0
2005-03-08,10127955,2994284,False,False,,82.757027,37412,0.3057,hold,,,0.0,,,0,0.0,0.476937,0,0.0,hold,,,0.0,,,0,0.0,44.029999,46775,0.2033,hold,,,0.0,,,0,0.0,45.511398,43463,0.1953,hold,,,0.0,,,0,0.0
2005-03-09,10060763,2994284,False,False,,81.836975,37412,0.3043,hold,,,0.0,,,0,0.0,0.47262,0,0.0,hold,,,0.0,,,0,0.0,44.02,46775,0.2047,hold,,,0.0,,,0,0.0,44.768162,43463,0.1934,hold,,,0.0,,,0,0.0
2005-03-10,10087881,2994284,False,False,,82.019615,37412,0.3042,hold,,,0.0,,,0,0.0,0.470594,0,0.0,hold,,,0.0,,,0,0.0,44.200001,46775,0.2049,hold,,,0.0,,,0,0.0,45.041176,43463,0.1941,hold,,,0.0,,,0,0.0
2005-03-11,10062841,2994284,False,False,,81.444603,37412,0.3028,hold,,,0.0,,,0,0.0,0.457286,0,0.0,hold,,,0.0,,,0,0.0,44.43,46775,0.2065,hold,,,0.0,,,0,0.0,44.712494,43463,0.1931,hold,,,0.0,,,0,0.0
2005-03-14,10074763,2994284,False,False,,81.952019,37412,0.3043,hold,,,0.0,,,0,0.0,0.463427,0,0.0,hold,,,0.0,,,0,0.0,44.029999,46775,0.2044,hold,,,0.0,,,0,0.0,44.980499,43463,0.194,hold,,,0.0,,,0,0.0
2005-03-15,10038548,2994284,False,False,,81.275482,37412,0.3029,hold,,,0.0,,,0,0.0,0.452122,0,0.0,hold,,,0.0,,,0,0.0,44.060001,46775,0.2053,hold,,,0.0,,,0,0.0,44.697323,43463,0.1935,hold,,,0.0,,,0,0.0
2005-03-16,10036295,2994284,False,False,,80.585457,37412,0.3004,hold,,,0.0,,,0,0.0,0.436609,0,0.0,hold,,,0.0,,,0,0.0,44.310001,46775,0.2065,hold,,,0.0,,,0,0.0,44.970383,43463,0.1947,hold,,,0.0,,,0,0.0
2005-03-17,10025823,2994284,False,False,,80.747833,37412,0.3013,hold,,,0.0,,,0,0.0,0.439699,0,0.0,hold,,,0.0,,,0,0.0,43.82,46775,0.2044,hold,,,0.0,,,0,0.0,45.11702,43463,0.1956,hold,,,0.0,,,0,0.0
2005-03-18,10007818,2994284,False,False,,80.508041,37412,0.301,hold,,,0.0,,,0,0.0,0.432384,0,0.0,hold,,,0.0,,,0,0.0,43.889999,46775,0.2051,hold,,,0.0,,,0,0.0,44.833843,43463,0.1947,hold,,,0.0,,,0,0.0
2005-03-21,9953726,2994284,False,False,,80.209244,37412,0.3015,hold,,,0.0,,,0,0.0,0.434744,0,0.0,hold,,,0.0,,,0,0.0,43.09,46775,0.2025,hold,,,0.0,,,0,0.0,44.707436,43463,0.1952,hold,,,0.0,,,0,0.0
2005-03-22,9886172,2994284,False,False,,79.394226,37412,0.3004,hold,,,0.0,,,0,0.0,0.418572,0,0.0,hold,,,0.0,,,0,0.0,42.650002,46775,0.2018,hold,,,0.0,,,0,0.0,44.32822,43463,0.1949,hold,,,0.0,,,0,0.0
2005-03-23,9887184,2994284,False,False,,79.462143,37412,0.3007,hold,,,0.0,,,0,0.0,0.422967,0,0.0,hold,,,0.0,,,0,0.0,42.419998,46775,0.2007,hold,,,0.0,,,0,0.0,44.540592,43463,0.1958,hold,,,0.0,,,0,0.0
2005-03-24,9893294,2994284,False,False,,79.557243,37412,0.3008,hold,,,0.0,,,0,0.0,0.423194,0,0.0,hold,,,0.0,,,0,0.0,42.389999,46775,0.2004,hold,,,0.0,,,0,0.0,44.631584,43463,0.1961,hold,,,0.0,,,0,0.0
2005-03-28,9892763,2994284,False,False,,79.672684,37412,0.3013,hold,,,0.0,,,0,0.0,0.42552,0,0.0,hold,,,0.0,,,0,0.0,42.540001,46775,0.2011,hold,,,0.0,,,0,0.0,44.358562,43463,0.1949,hold,,,0.0,,,0,0.0
2005-03-29,9885308,2994284,False,False,,79.142944,37412,0.2995,hold,,,0.0,,,0,0.0,0.415207,0,0.0,hold,,,0.0,,,0,0.0,42.560001,46775,0.2014,hold,,,0.0,,,0,0.0,44.62151,43463,0.1962,hold,,,0.0,,,0,0.0
2005-03-30,9939242,2994284,False,False,,80.263588,37412,0.3021,hold,,,0.0,,,0,0.0,0.438581,0,0.0,hold,,,0.0,,,0,0.0,42.610001,46775,0.2005,hold,,,0.0,,,0,0.0,44.843987,43463,0.1961,hold,,,0.0,,,0,0.0
2005-03-31,9957537,2994284,False,False,,80.114136,37412,0.301,hold,,,0.0,,,0,0.0,0.432721,0,0.0,hold,,,0.0,,,0,0.0,42.82,46775,0.2011,hold,,,0.0,,,0,0.0,45.167568,43463,0.1971,hold,,,0.0,,,0,0.0
2005-04-01,9941334,2994284,True,False,,79.754189,37412,0.3001,hold,,,0.0,,,0,0.0,0.419453,0,0.0,hold,,,0.0,,,0,0.0,42.619999,46775,0.2005,hold,,,0.0,,,0,0.0,45.319843,43463,0.1981,hold,,,0.0,,,0,0.0
2005-04-04,9935684,2994284,False,False,,79.89003,37412,0.3008,hold,,,0.0,,,0,0.0,0.428362,0,0.0,hold,,,0.0,,,0,0.0,42.400002,46775,0.1996,hold,,,0.0,,,0,0.0,45.309673,43463,0.1982,hold,,,0.0,,,0,0.0
2005-04-05,9947178,2994284,False,False,,80.270332,37412,0.3019,hold,,,0.0,,,0,0.0,0.431754,0,0.0,hold,,,0.0,,,0,0.0,42.450001,46775,0.1996,hold,,,0.0,,,0,0.0,45.192974,43463,0.1975,hold,,,0.0,,,0,0.0
2005-04-06,9972852,2994284,False,False,,80.548805,37412,0.3022,hold,,,0.0,,,0,0.0,0.429495,0,0.0,hold,,,0.0,,,0,0.0,42.630001,46775,0.1999,hold,,,0.0,,,0,0.0,45.350262,43463,0.1976,hold,,,0.0,,,0,0.0
2005-04-07,9970427,2994284,False,False,,80.983482,37412,0.3039,hold,,,0.0,,,0,0.0,0.444894,0,0.0,hold,,,0.0,,,0,0.0,42.57,46775,0.1997,hold,,,0.0,,,0,0.0,44.984879,43463,0.1961,hold,,,0.0,,,0,0.0
2005-04-08,9951372,2994284,False,False,,80.141357,37412,0.3013,hold,,,0.0,,,0,0.0,0.433917,0,0.0,hold,,,0.0,,,0,0.0,42.689999,46775,0.2007,hold,,,0.0,,,0,0.0,45.142189,43463,0.1972,hold,,,0.0,,,0,0.0
2005-04-11,9968454,2994284,False,False,,80.202446,37412,0.301,hold,,,0.0,,,0,0.0,0.428099,0,0.0,hold,,,0.0,,,0,0.0,42.779999,46775,0.2007,hold,,,0.0,,,0,0.0,45.385777,43463,0.1979,hold,,,0.0,,,0,0.0
